_id,data,hora,natureza_acidente,situacao,bairro,endereco,complemento,bairro_cruzamento,tipo_acidente,carro,moto,ciclista,pedestre,onibus,caminhao,viatura,vitimas_não_fatais,vitimas_fatais,Mes
2328,2023-08-30,09:39:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,POR TRAS DO PARQUE DONA LINDU,BOA VIAGEM,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,8
2329,2023-08-30,09:49:00,COM VÍTIMA,FINALIZADA,ILHA DO LEITE,ILHA DO LEITE,"NA DESCIDA DO VIADUTO DE JOANA BEZERRA, SENTIDO OLINDA /  PROX AO EMPRESARIAL CHARLES DAWIS",ILHA DO LEITE,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,8
2330,2023-08-30,12:47:00,COM VÍTIMA,FINALIZADA,VARZEA,VARZEA,PROX AO HOSPITAL DAS CLINICAS / EM FRENTE AO POSTO DE GASOLINA BR,VARZEA,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,8
2331,2023-08-30,01:15:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,PROX PAMESA E O CURSO DE INGLES WIZARD,BOA VIAGEM,COLISÃO TRASEIRA,1,0,0,0,0,0,1,0,0,8
2332,2023-08-30,03:14:00,COM VÍTIMA,FINALIZADA,ENGENHO DO MEIO,ENGENHO DO MEIO,TERMINAL DE ÔNIBUS DO ENGENHO DO MEIO,ENGENHO DO MEIO,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,8
2333,2023-08-30,03:15:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,BATERIAS MOURA,IMBIRIBEIRA,COLISÃO,1,0,0,0,0,0,1,0,0,8
2334,2023-08-30,04:43:00,COM VÍTIMA,FINALIZADA,IPSEP,IPSEP,PADARIA VILA DO PÃO,IPSEP,COLISÃO LATERAL,0,0,0,0,0,0,0,1,0,8
2335,2023-08-30,09:14:00,COM VÍTIMA,CANCELADA,APIPUCOS,APIPUCOS,PRÓXIMO A O AÇUDE DE APIPUCOS,APIPUCOS,COLISÃO TRANSVERSAL,0,1,0,0,0,0,0,1,0,8
2336,2023-08-30,11:00:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,E/F À CONCESSIONÁRIA VENEZA DIESEL  - SENTIDO AFOGADOS,IMBIRIBEIRA,COLISÃO TRASEIRA,1,0,1,0,0,0,0,2,0,8
2337,2023-08-31,07:04:00,COM VÍTIMA,FINALIZADA,ENCRUZILHADA,ENCRUZILHADA,PROX. AO POSTO DE GASOLINA DISLUB E NEW JATO,ENCRUZILHADA,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,8
2338,2023-08-31,07:12:00,COM VÍTIMA,FINALIZADA,IBURA,IBURA,"PROX. A NUPREV, NA ENTRADA DO IBURA",IBURA,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,8
2339,2023-08-31,07:23:00,COM VÍTIMA,DUPLICIDADE,IBURA,IBURA,NUCLEO DA POLICIA MILITAR,IBURA,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0,8
2340,2023-08-31,07:52:00,COM VÍTIMA,FINALIZADA,IPUTINGA,IPUTINGA,"PROX. A IGREJA PAZ E VIDA, EM FRENTE AO GOLF CLUB",IPUTINGA,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,8
2341,2023-08-31,08:10:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,SANTO AMARO,CAMERA DE VEREADORES,SANTO AMARO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,8
2342,2023-08-31,08:24:00,COM VÍTIMA,FINALIZADA,SAN MARTIN,SAN MARTIN,EM FRENTE A CHESF,SAN MARTIN,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,8
2343,2023-08-31,08:45:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,SANTO AMARO,"AO LADO DO SHOPPING TACARUNA, PROX. AO PONTO DE TAXI",SANTO AMARO,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,8
2344,2023-08-31,08:49:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,PROX. AO EMPRESARIAL MOURA DUBEUX E CONCESSIONARIA NORDESTE IMPORT,BOA VIAGEM,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,8
2345,2023-08-31,08:49:00,COM VÍTIMA,FINALIZADA,PASSARINHO,PASSARINHO,PROX AO GALPÃO DE AGUA MINERAL VALE NEVADO / PROX A MECEARIA DA IZA / PROX AO NUMERO 2016,PASSARINHO,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,8
2346,2023-08-31,09:26:00,COM VÍTIMA,DUPLICIDADE,AGUA FRIA,AGUA FRIA,PROX A COMPESA / TERMINAL DO ONIBUS DE AGUA FRIA,AGUA FRIA,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,8
2347,2023-08-31,09:30:00,COM VÍTIMA,FINALIZADA,AGUA FRIA,AGUA FRIA,PROX. A COMPESA E O TERMINAL DE ONIBUS DE AGUA FRIA,AGUA FRIA,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,8
2348,2023-08-31,11:24:00,SEM VÍTIMA,FINALIZADA,TORRE,TORRE,EM FRENTE AO CONDOMÍNIO CINE  TORRE,TORRE,COLISÃO TRASEIRA,0,1,0,0,0,0,1,0,0,8
2349,2023-08-31,12:31:00,COM VÍTIMA,FINALIZADA,DOIS IRMAOS,DOIS IRMAOS,EM FRENTE A UFRPE E AO PREDIO DA CEGOE,DOIS IRMAOS,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,8
2350,2023-08-31,04:00:00,COM VÍTIMA,FINALIZADA,SANTO ANTONIO,SANTO ANTONIO,PROXIMO AO TERMINAL DA 1002 E NO FINAL DO CAMELODROMO,SANTO ANTONIO,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,8
2351,2023-08-31,06:09:00,COM VÍTIMA,FINALIZADA,TORRE,TORRE,PONTE DA TORRE / QUADRA DE FUTEBOL,TORRE,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,8
2352,2023-09-01,03:54:00,SEM VÍTIMA,FINALIZADA,TAMARINEIRA,TAMARINEIRA,TORRES DA TAMARINEIRA,TAMARINEIRA,COLISÃO LATERAL,4,0,0,0,0,0,0,0,0,9
2353,2023-09-01,09:36:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,"SENT. CENTRO,  APOS O ASSAI ATACADISTA",BOA VIAGEM,COLISÃO,0,1,0,0,0,0,0,1,0,9
2354,2023-09-01,09:36:00,COM VÍTIMA,FINALIZADA,APIPUCOS,APIPUCOS,EM FRENTE AO EDF. SARDENHA// APOS O LARGO DO APIPUCOS,APIPUCOS,COLISÃO,0,1,0,0,0,0,0,1,0,9
2355,2023-09-01,10:13:00,COM VÍTIMA,FINALIZADA,AFOGADOS,AFOGADOS,PROX A GALERIA CENTER / ESTAÇÃO IPIRANGA / CLUBE FERROVIARIO,AFOGADOS,COLISÃO LATERAL,2,1,0,0,0,0,0,1,0,9
2356,2023-09-01,12:03:00,COM VÍTIMA,FINALIZADA,DOIS UNIDOS,DOIS UNIDOS,PROX A PADARIA ESTELANÇA,DOIS UNIDOS,COLISÃO,0,1,0,0,0,0,0,1,0,9
2357,2023-09-01,12:45:00,COM VÍTIMA,FINALIZADA,TORROES,TORROES,DEPOIS DA UPA / SENTIDO CURADO PROX A LOMBADA ELETRONICA,TORROES,COLISÃO LATERAL,0,2,0,0,0,0,0,1,0,9
2358,2023-09-01,03:49:00,COM VÍTIMA,FINALIZADA,BONGI,BONGI,BIG CAR,BONGI,COLISÃO LATERAL,0,0,0,0,0,0,0,1,0,9
2359,2023-09-01,04:46:00,COM VÍTIMA,FINALIZADA,SAO JOSE,SAO JOSE,EM FRENTE A CASA DAS PLACAS E PROXIMO AO SINDICATO DOS TRABALHADORES,SAO JOSE,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2360,2023-09-01,05:18:00,COM VÍTIMA,FINALIZADA,CAXANGA,CAXANGA,HOSPITAL BARÃO DE LUCENA,CAXANGA,COLISÃO LATERAL,0,0,0,0,0,0,0,1,0,9
2361,2023-09-01,05:50:00,COM VÍTIMA,FINALIZADA,MONTEIRO,MONTEIRO,HOSPITAL ERMIRIO DE MORAES,MONTEIRO,COLISÃO LATERAL,0,0,0,0,0,0,0,1,0,9
2362,2023-09-01,06:09:00,COM VÍTIMA,FINALIZADA,ROSARINHO,ROSARINHO,PORTAL DA PICANHA,ROSARINHO,COLISÃO LATERAL,0,0,0,0,0,0,0,1,0,9
2363,2023-09-01,06:22:00,COM VÍTIMA,FINALIZADA,IPSEP,IPSEP,ASSOCIAÇÃO DOS MOTORISTAS DE PE,IPSEP,COLISÃO LATERAL,0,0,0,0,0,0,0,1,0,9
2364,2023-09-01,07:15:00,VÍTIMA FATAL,FINALIZADA,FUNDAO,FUNDAO,PROXIMO AO COLEGIO PEDRO AUGUSTO,FUNDAO,ATROPELAMENTO DE PESSOA,0,0,0,1,1,0,0,0,1,9
2365,2023-09-01,10:58:00,COM VÍTIMA,CANCELADA,PORTO DA MADEIRA,PORTO DA MADEIRA,E/F À ANTIGA PIZZARIA DO GORDO,PORTO DA MADEIRA,COLISÃO TRANSVERSAL,0,1,0,0,0,0,0,1,0,9
2366,2023-09-02,12:27:00,COM VÍTIMA,CANCELADA,CAXANGA,CAXANGA,EM FRENTE AO CONDOMINIO FICCOS BENJAMIM,CAXANGA,COLISÃO,1,1,0,0,0,0,0,1,0,9
2367,2023-09-02,01:38:00,COM VÍTIMA,CANCELADA,IPSEP,IPSEP,Não informado,IPSEP,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,9
2368,2023-09-02,01:47:00,SEM VÍTIMA,FINALIZADA,CASA FORTE,CASA FORTE,EM FRENTE AO LABORATORIO MARCELO MAGALHAES,CASA FORTE,COLISÃO FRONTAL,2,0,0,0,0,0,0,0,0,9
2369,2023-09-02,05:37:00,COM VÍTIMA,FINALIZADA,CORDEIRO,CORDEIRO,EM FRENTE AO GOLF CLUB,CORDEIRO,QUEDA,0,1,0,1,0,1,0,1,0,9
2370,2023-09-02,09:45:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,"EM CIMA DO VIADUTO, APOS O RESTAURANTE SAL E BRASA",IMBIRIBEIRA,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2371,2023-09-02,10:27:00,COM VÍTIMA,FINALIZADA,BEBERIBE,BEBERIBE,PROX. A BEBERIBE AUTO PEÇAS E PRAÇA DA CONVENÇÃO,BEBERIBE,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2372,2023-09-02,11:19:00,COM VÍTIMA,FINALIZADA,SAO JOSE,SAO JOSE,"PROX. AO CRISTAL EXECUTIVO HOTEL, AO LADO DO SEMAFORO 511",SAO JOSE,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2373,2023-09-02,11:21:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,PROX. AO EMPRESARIAL IBRAHIM NEJAIM,BOA VIAGEM,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2374,2023-09-02,12:56:00,COM VÍTIMA,FINALIZADA,AGUA FRIA,AGUA FRIA,LOJA DOMINANTE,AGUA FRIA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,9
2375,2023-09-02,01:43:00,COM VÍTIMA,FINALIZADA,TORRE,TORRE,EM FRENTE AO CARREFOUR,TORRE,COLISÃO LATERAL,0,0,0,0,0,0,0,1,0,9
2376,2023-09-02,02:56:00,COM VÍTIMA,FINALIZADA,AGUA FRIA,AGUA FRIA,O BOTICARIO,AGUA FRIA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,9
2377,2023-09-02,03:01:00,COM VÍTIMA,FINALIZADA,IBURA,IBURA,ANTIGO HOTEL GIRADOURO,IBURA,COLISÃO TRASEIRA,0,1,0,0,1,0,0,2,0,9
2378,2023-09-02,03:22:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,POUSADA MARAVILHA,BOA VIAGEM,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0,9
2379,2023-09-02,03:26:00,COM VÍTIMA,FINALIZADA,AREIAS,AREIAS,MINI SHOPPING,AREIAS,CHOQUE,0,1,0,0,0,0,0,1,0,9
2380,2023-09-02,09:08:00,COM VÍTIMA,FINALIZADA,JOANA BEZERRA,JOANA BEZERRA,EM CIMA DO VIADUTO CAPITÃO TEMUDO,JOANA BEZERRA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,9
2381,2023-09-03,07:54:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,SANTO AMARO,Não informado,SANTO AMARO,COLISÃO LATERAL,0,0,0,0,0,0,0,1,0,9
2382,2023-09-03,09:53:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,CASA AMARELA,PROX FERREIRA PINTO E A KINITOS,CASA AMARELA,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2383,2023-09-03,10:29:00,COM VÍTIMA,FINALIZADA,IBURA,IBURA,ALTO DA BELA VISTA IBURA DE BAIXO,IBURA,COLISÃO FRONTAL,0,1,0,0,0,0,0,1,0,9
2385,2023-09-03,11:37:00,COM VÍTIMA,FINALIZADA,AGUA FRIA,AGUA FRIA,EM FRENTE AO CLUBE BELA VISTA AO LADO DO VIA SHOW,AGUA FRIA,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2386,2023-09-03,03:33:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,PROX AO MEDICAL CENTER,BOA VIAGEM,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2387,2023-09-03,04:48:00,COM VÍTIMA,FINALIZADA,TEJIPIO,TEJIPIO,PROX A ESTAÇAO DO METRO E/F AO CARTORIO DE TEJIPIO,TEJIPIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0,9
2388,2023-09-03,06:09:00,COM VÍTIMA,FINALIZADA,TOTO,TOTO,PROX AO BIDU KRAUSE  E O BAR DO AMARELINDO,TOTO,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2389,2023-09-03,08:04:00,COM VÍTIMA,FINALIZADA,MADALENA,MADALENA,EDFº MARIA CARMEN E  MARIA DA GLORIA,MADALENA,ATROPELAMENTO DE PESSOA,1,0,0,1,0,0,0,1,0,9
2390,2023-09-03,08:54:00,SEM VÍTIMA,CANCELADA,BOMBA DO HEMETERIO,BOMBA DO HEMETERIO,EM FRENTE AO POSTO DE GASOLINA,BOMBA DO HEMETERIO,CHOQUE,0,0,0,0,0,0,0,0,0,9
2391,2023-09-03,10:59:00,COM VÍTIMA,CANCELADA,IBURA,IBURA,PROX. A ACADEMIA MOTIVO,IBURA,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,1,0,9
2392,2023-09-04,12:58:00,COM VÍTIMA,FINALIZADA,IPSEP,IPSEP,PROX. AO BAR DE LUCIANO,IPSEP,COLISÃO TRANSVERSAL,0,1,0,0,0,0,0,1,0,9
2393,2023-09-04,08:47:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,"APOS ACADAMIA DA CIDADE // ED. CALIFORNIA ,E/F AS QUADRAS",BOA VIAGEM,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2394,2023-09-04,10:00:00,COM VÍTIMA,FINALIZADA,MONTEIRO,MONTEIRO,EM FRENTE AO COLEGIO SILVA JARDIM,MONTEIRO,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2395,2023-09-04,11:04:00,COM VÍTIMA,FINALIZADA,PINA,PINA,ENTRE O EMPRESARIAL TRADE CENTER E SHOPPING RIO MAR,PINA,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2398,2023-09-04,01:15:00,COM VÍTIMA,FINALIZADA,TAMARINEIRA,TAMARINEIRA,EM FRENTE AO ESPAÇO DE REVENDEDORES O BOTICARIO/ SENTIDO ESTRADA VELHA DE AGUA FRIA,TAMARINEIRA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,9
2399,2023-09-04,01:30:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,PROX AO EMPRESARIAL JOÃO ROMA E ANTES DA PIZZARIA HUT,BOA VIAGEM,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2400,2023-09-04,01:38:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,SANTO AMARO,EM FRENTE A CAIXA ECONOMICA FEDERALE EM FRENTE AO COLEGIO SIZENANDO SILVEIRA,SANTO AMARO,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2401,2023-09-04,02:42:00,COM VÍTIMA,FINALIZADA,BRASILIA TEIMOSA,BRASILIA TEIMOSA,AO LADO DO PATIO DA FEIRA  APOS A ESCOLA ESTATUAL  CHATEAU BRIAND,BRASILIA TEIMOSA,ATROPELAMENTO DE PESSOA,0,0,0,1,1,0,0,1,0,9
2402,2023-09-04,02:52:00,COM VÍTIMA,FINALIZADA,VARZEA,VARZEA,PROX A UPA DA CAXANGÁ E AO POSTO DE GASOLINA SHELL,VARZEA,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2403,2023-09-04,03:27:00,COM VÍTIMA,FINALIZADA,ILHA DO LEITE,ILHA DO LEITE,306 POR TRAS DO COLEGIO SALESIANO,ILHA DO LEITE,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2404,2023-09-04,04:21:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,EM FRENTE AO HOTEL GABRIEL BACELAR E PROX A ESCOLA MUNICIPAL OSVALDO LIMA FILHO,BOA VIAGEM,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2405,2023-09-04,05:08:00,COM VÍTIMA,FINALIZADA,APIPUCOS,APIPUCOS,11º BATALHÃO DA POLICIA MILITAR,APIPUCOS,ATROPELAMENTO DE PESSOA,0,1,0,1,0,0,0,1,0,9
2406,2023-09-04,05:13:00,COM VÍTIMA,FINALIZADA,MORRO DA CONCEICAO,MORRO DA CONCEICAO,EM FRENTE A UPINHA MOACIR ANDRE GOMES,MORRO DA CONCEICAO,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2407,2023-09-04,05:39:00,COM VÍTIMA,FINALIZADA,SAO JOSE,SAO JOSE,PROX ESTAÇAO DO LARGO DA PAZ,SAO JOSE,COLISÃO LATERAL,0,0,0,0,0,0,0,1,0,9
2408,2023-09-04,05:46:00,COM VÍTIMA,FINALIZADA,IPSEP,IPSEP,ESQUINA COM POSTO DE COMBUSTIVEL FEDERAL,IPSEP,COLISÃO LATERAL,1,1,0,0,0,0,0,2,0,9
2409,2023-09-04,05:49:00,COM VÍTIMA,FINALIZADA,SANTO ANTONIO,SANTO ANTONIO,EM FRENTE A CAIXA ECONOMICA E PROXIMO AOS CORREIOS,SANTO ANTONIO,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2410,2023-09-04,06:15:00,COM VÍTIMA,FINALIZADA,TAMARINEIRA,TAMARINEIRA,PROX AO ATACADO DOS PRESENTES,TAMARINEIRA,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2411,2023-09-04,08:37:00,COM VÍTIMA,FINALIZADA,PRADO,PRADO,DROGASIL,PRADO,COLISÃO LATERAL,0,2,0,0,0,0,0,2,0,9
2412,2023-09-05,06:01:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,EM FRENTE A CONCESSIONÁRIA RENAULT,IMBIRIBEIRA,COLISÃO FRONTAL,0,0,0,0,0,0,0,1,0,9
2414,2023-09-05,07:25:00,COM VÍTIMA,FINALIZADA,ENCRUZILHADA,ENCRUZILHADA,EM FRENTE A AUTO ESCOLA BELEM// PROXIMO AO MERCADO DA ENCRUZILHADA // E EM FRENTE AO NÚMERO 247,ENCRUZILHADA,COLISÃO LATERAL,2,1,0,0,0,0,0,1,0,9
2416,2023-09-05,08:19:00,COM VÍTIMA,FINALIZADA,VARZEA,VARZEA,E/F A EMPRESA BIOLOGICO // PROXIMO AO DESFIO JOVEM  ( PROGRAMA DA IGREJA),VARZEA,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2417,2023-09-05,09:18:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,EM FRENTE A SORVETERIA CHIQUINHO /// EM FRENTE AO ESTACIONAMENTO DO HOSPITAL ALFA,BOA VIAGEM,ATROPELAMENTO DE PESSOA,1,0,0,1,0,0,0,1,0,9
2418,2023-09-05,11:07:00,COM VÍTIMA,FINALIZADA,SAN MARTIN,SAN MARTIN,EM FRENTE A PRAÇA NEWTON PEIXE,SAN MARTIN,COLISÃO,0,0,1,0,0,0,0,1,0,9
2419,2023-09-05,12:05:00,COM VÍTIMA,FINALIZADA,JARDIM SAO PAULO,JARDIM SAO PAULO,EM FRENTE AO PRESIDIO ANIBAL BRUNO,JARDIM SAO PAULO,COLISÃO,0,1,0,0,0,0,0,1,0,9
2420,2023-09-05,02:45:00,SEM VÍTIMA,FINALIZADA,AFOGADOS,AFOGADOS,E/F A PRAÇA ESQUINA DO BRADESCO,AFOGADOS,COLISÃO LATERAL,1,0,0,0,0,1,0,0,0,9
2421,2023-09-05,04:32:00,COM VÍTIMA,FINALIZADA,DOIS UNIDOS,DOIS UNIDOS,PROX A PADARIA MENDONÇA E AO TERMINAL DO ALTO  DO CAPITÃO,DOIS UNIDOS,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2422,2023-09-05,05:31:00,COM VÍTIMA,FINALIZADA,PRADO,PRADO,Não informado,PRADO,COLISÃO,0,1,0,0,0,0,0,1,0,9
2423,2023-09-05,08:31:00,COM VÍTIMA,FINALIZADA,SAN MARTIN,SAN MARTIN,E/F À CAVALARIA DA POLICIA MILITAR,SAN MARTIN,COLISÃO FRONTAL,1,1,0,0,0,0,0,2,0,9
2424,2023-09-05,09:43:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,CASA AMARELA,PROX. AO CENTRO ESPIRITA MOACIR,CASA AMARELA,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,1,0,9
2425,2023-09-05,10:02:00,COM VÍTIMA,CANCELADA,BARRO,BARRO,E/F AO CARTÓRIO DE AREIAS,BARRO,COLISÃO,0,1,0,0,0,0,0,1,0,9
2426,2023-09-05,10:37:00,COM VÍTIMA,CANCELADA,DOIS UNIDOS,DOIS UNIDOS,SUBIDA DA LADEIRA DA MEDALHA MILAGROSA - ALTO DO MARACANÃ,DOIS UNIDOS,COLISÃO,0,1,0,0,0,0,0,1,0,9
2428,2023-09-06,07:55:00,COM VÍTIMA,FINALIZADA,ILHA DO RETIRO,ILHA DO RETIRO,PROX. A MC´DONALD,ILHA DO RETIRO,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,9
2429,2023-09-06,07:56:00,COM VÍTIMA,FINALIZADA,ENCRUZILHADA,ENCRUZILHADA,PROX AO BANCO ITAU E DA CAIXA ECONOMICA E DA IGREJA BATISTA MEMORIAL DE BELEM,ENCRUZILHADA,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2430,2023-09-06,07:57:00,COM VÍTIMA,FINALIZADA,PINA,PINA,ENCIMA DO VIADUTO / PROX AO SHOPPING RIOMAR,PINA,COLISÃO,1,1,0,0,0,0,0,1,0,9
2431,2023-09-06,08:31:00,COM VÍTIMA,FINALIZADA,PINA,PINA,EM CIMA DO VIA DULTO PROX DO RIO MAR,PINA,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2432,2023-09-06,08:33:00,COM VÍTIMA,FINALIZADA,CORDEIRO,CORDEIRO,PROX AO EXPOSIÇÃO DE ANIMAIS,CORDEIRO,COLISÃO,0,1,0,0,0,0,0,1,0,9
2433,2023-09-06,08:53:00,COM VÍTIMA,FINALIZADA,CORDEIRO,CORDEIRO,PX AO HOSPITAL GETULIO VARGAS // APOS O MERCADO DO CORDEIRO,CORDEIRO,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2434,2023-09-06,08:53:00,COM VÍTIMA,FINALIZADA,AFOGADOS,AFOGADOS,MARTELINHO DE OURO,AFOGADOS,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,9
2435,2023-09-06,08:57:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,"EM FRENTE AO HOTEL IBIS , LADO OPOSTO DO AEREOPORTO",IMBIRIBEIRA,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2436,2023-09-06,11:03:00,COM VÍTIMA,FINALIZADA,BAIRRO DO RECIFE,BAIRRO DO RECIFE,PROX AO MARCO ZERO  / AO LADO DA CAIXA CULTURAL,BAIRRO DO RECIFE,COLISÃO,0,1,0,0,0,0,0,1,0,9
2437,2023-09-06,11:06:00,COM VÍTIMA,FINALIZADA,MADALENA,MADALENA,POR TRAS DO MERCADO PUBLICO DA MADALENA,MADALENA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,9
2438,2023-09-06,11:14:00,COM VÍTIMA,FINALIZADA,DERBY,DERBY,E/F HOSPITAL DA RESTAURAÇÃO,DERBY,COLISÃO TRASEIRA,1,2,0,0,0,0,0,2,0,9
2440,2023-09-06,04:08:00,COM VÍTIMA,FINALIZADA,IPUTINGA,IPUTINGA,PROX AO ALTINO VENTURA E AO RESIDENCIAL MULHERES DE TECUJUPAPO,IPUTINGA,COLISÃO LATERAL,0,0,0,0,0,0,0,1,0,9
2441,2023-09-06,04:44:00,COM VÍTIMA,FINALIZADA,CORDEIRO,CORDEIRO,EM FRENTE A DROGARIA DO CORDEIRO,CORDEIRO,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,9
2442,2023-09-06,04:49:00,COM VÍTIMA,FINALIZADA,TAMARINEIRA,TAMARINEIRA,PROX AO ANTIGO MOTEL VILA NOVA,TAMARINEIRA,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,9
2443,2023-09-06,06:55:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,SANTO AMARO,POSTO DISLUB PRÓX A UPE,SANTO AMARO,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,9
2444,2023-09-06,07:20:00,COM VÍTIMA,FINALIZADA,BONGI,BONGI,EM FRENTE A OFICINA POINTS / PRÓXIMO A ENGEFRIO / PRÓXIMO A IGREJA SANTA EDWIRGES,BONGI,COLISÃO,0,1,0,0,0,0,0,1,0,9
2445,2023-09-07,10:08:00,COM VÍTIMA,FINALIZADA,ESTANCIA,ESTANCIA,LADO OPOSTO AO Nº 150 - ATACADÃO,ESTANCIA,COLISÃO COM CICLISTA,1,0,1,0,0,0,0,1,0,9
2446,2023-09-07,01:35:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,Não informado,IMBIRIBEIRA,COLISÃO FRONTAL,1,2,0,0,0,0,0,4,0,9
2447,2023-09-07,02:47:00,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,CAMPO GRANDE,DROGASIL,CAMPO GRANDE,COLISÃO LATERAL,0,0,0,0,0,0,0,1,0,9
2448,2023-09-07,02:47:00,COM VÍTIMA,DUPLICIDADE,IPSEP,IPSEP,POR TRÁS DO ASSAI,IPSEP,COLISÃO LATERAL,0,0,0,0,0,0,0,1,0,9
